,Name,Screen,Res,Price,GPU,CPU,RAM,Memory,OS,Wifi,Seller,PC_url,Img_url
42,Asus ExpertBook B3 Flip B3402FBA-EC0623X,"Écran tactile 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",899.95,Intel UHD Graphics (64 EU) - Alder Lake,Intel Core i3-1215U(6 coeurs x 4.40 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.3,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-expertbook-b3-flip-b3402fba-ec0623x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35646/asus-expertbook-b3-flip-b3402-1.jpg
43,Asus ROG STRIX SCAR 18 G834JY-N6035X,"Écran 18.0"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",4999.94,Nvidia GeForce RTX 4090 (Mobile)(16 Go)Version : 2090 MHz / 175 W,Intel Core i9-13980HX(24 coeurs 5.60 GHz),32 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0) + 1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.2,LDLC,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-strix-scar-18-g834jy-n6035x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35645/asus-rog-strix-scar-18-g834-1.jpg
44,Asus ROG STRIX G18 GL814JI-N6124X,"Écran 18.0"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",2999.95,Nvidia GeForce RTX 4070 (Mobile)(8 Go)Version : 2225 MHz / 140 W,Intel Core i9-13980HX(24 coeurs 5.60 GHz),32 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-strix-g18-gl814ji-n6124x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35644/asus-rog-strix-g18-1.jpg
45,Asus Vivobook Pro 16X OLED N7600ZE-KV105W,"Écran 16.0"" LCD - IPS 120 Hz","Résolution 4K UHD 3840 x 2400 pixels
(16/10)",1499.99,Nvidia GeForce RTX 3050 Ti Max-Q(4 Go),Intel Core i5-12500H(12 coeurs 4.50 GHz),16 Go LPDDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-pro-16x-oled-n7600ze-kv105w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35642/asus-vivobook-pro-16-oled-2022-black-1.jpg
46,Asus Vivobook Pro 15 OLED N6500XU-MA046W,"Écran 15.6"" OLED 120 Hz","Résolution QHD 2880 x 1620 pixels
(16/9)",1999.99,Nvidia GeForce RTX 4050 (Mobile)(6 Go),AMD Ryzen 9 7940HS(8 coeurs 5.20 GHz),16 Go LPDDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-pro-15-oled-n6500xu-ma046w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35641/asus-vivobook-15-oled-n6500-cool-silver-1.jpg
47,Asus ProArt StudioBook Pro 16 H7604JV-MY032W,"Écran tactile 16.0"" OLED 120 Hz + stylet","Résolution QHD+ 3200 x 2000 pixels
(16/10)",3299.99,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2370 MHz / 130 W,Intel Core i9-13980HX(24 coeurs 5.60 GHz),64 Go DDR5 - 5200 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-proart-studiobook-pro-16-h7604jv-my032w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35640/asus-proart-studiobook-16-h7604-1.jpg
48,Asus ZenBook Pro 14 OLED UX6404VI-M3004W,"Écran tactile 14.5"" OLED 120 Hz","Résolution QHD 2880 x 1800 pixels
(16/10)",2999.99,Nvidia GeForce RTX 4070 (Mobile)(8 Go),Intel Core i7-13700H(14 coeurs 5.00 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-zenbook-pro-14-oled-ux6404vi-m3004w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35639/asus-zenbook-pro-14-oled-ux6404-1.jpg
49,Asus ZenBook 14 OLED UM3402YA-KM089W,"Écran 14.0"" OLED 90 Hz","Résolution QHD 2880 x 1800 pixels
(16/10)",999.99,AMD Radeon RX Vega 8,AMD Ryzen 7 5825U(8 coeurs 4.50 GHz),16 Go LPDDR4X - 4266 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Carrefour,https://www.comparez-malin.fr/informatique/pc-portable/asus-zenbook-14-oled-um3402ya-km089w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35637/asus-zenbook-14-oled-ux340-noir-1.jpg
50,Asus ROG Zephyrus G14 (2023) GA402XZ-009W,"Écran 14.0"" LCD - IPS (anti-reflets) 165 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",3799.99,Nvidia GeForce RTX 4080 (Mobile)(12 Go)Version : 1715 MHz / 125 W,AMD Ryzen 9 7940HS(8 coeurs 5.20 GHz),32 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-zephyrus-g14-2023-ga402xz-009w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35636/asus-rog-zephyrus-g14-grey-1.jpg
51,Lenovo Yoga 7 14ARP8 (82YM007LFR),"Écran tactile 14.0"" OLED 60 Hz + stylet","Résolution Full HD 1920 x 1200 pixels
(16/10)",849.0,AMD Radeon 680M,AMD Ryzen 7 7735U(8 coeurs 4.75 GHz),16 Go LPDDR5 - 6400 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.1,Lenovo,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-yoga-7-14arp8-82ym007lfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/35634/lenovo-yoga-7-14-gen8-storm-grey-1.jpg
52,Medion ERAZER Crawler E30e (MD62592),"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",499.0,Nvidia GeForce RTX 2050(4 Go),Intel Core i5-12450H(8 coeurs 4.40 GHz),8 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Sans système,Wi-Fi 6E • Bluetooth 5.1,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/medion-erazer-crawler-e30e-md62592.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/medion/2023/35632/erazer-crawler-e30e-1.jpg
53,Lenovo ThinkPad P16s Gen 2 (21HK000MFR),"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1368.05,Nvidia RTX A500(4 Go),Intel Core i7-1360P(12 coeurs 5.00 GHz),16 Go LPDDR5X - 7467 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,Inmac Wstore,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-p16s-gen-2-21hk000mfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/35631/lenovo-thinkpad-p16s-gen2-black-1.jpg
54,Asus TUF Gaming F17 (2023) TUF707XI-HX059W,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1689.99,Nvidia GeForce RTX 4070 (Mobile)(8 Go)Version : 2225 MHz / 140 W,AMD Ryzen 9 7940HS(8 coeurs 5.20 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Cdiscount,https://www.comparez-malin.fr/informatique/pc-portable/asus-tuf-gaming-f17-2023-tuf707xi-hx059w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35629/asus-tuf-gaming-a17-2023-1.jpg
55,Asus VivoBook 17 S1702QA-AU134W,"Écran 17.3"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",689.99,AMD Radeon RX Vega 8,AMD Ryzen 7 5800H(8 coeurs 4.45 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 5.1,Cdiscount,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-17-s1702qa-au134w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35628/asus-vivobook-17-x1702-blue-1.jpg
56,Medion ERAZER Defender P50 (MD62596),"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",889.99,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2370 MHz / 130 W,Intel Core i5-12450H(8 coeurs 4.40 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Sans système,Wi-Fi 6E • Bluetooth 5.1,Cdiscount,https://www.comparez-malin.fr/informatique/pc-portable/medion-erazer-defender-p50-md62596.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/medion/2023/35626/medion-erazer-defender-p50-1.jpg
57,Medion ERAZER Deputy P60 (MD62594),"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",839.99,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2370 MHz / 130 W,Intel Core i5-12450H(8 coeurs 4.40 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Sans système,Wi-Fi 6E • Bluetooth 5.1,Cdiscount,https://www.comparez-malin.fr/informatique/pc-portable/medion-erazer-deputy-p60-md62594.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/medion/2023/35625/medion-erazer-deputy-p60-1.jpg
58,HP Pavilion Plus 16-ab0001nf,"Écran 16.0"" LCD - IPS (anti-reflets) 120 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",1149.0,Nvidia GeForce RTX 3050(6 Go),Intel Core i7-13700H(14 coeurs 5.00 GHz),16 Go LPDDR5X - 5200 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-pavilion-plus-16-ab0001nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/35624/hp-pavilion-plus-16-2023-1.jpg
59,Asus ExpertBook B1 B1402CVA-EB0180X,"Écran 14.0"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",999.95,Intel Iris Xe Graphics (80 EU) - Raptor Lake,Intel Core i5-1335U(10 coeurs 4.60 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.3,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-expertbook-b1-b1402cva-eb0180x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35623/asus-expertbook-b1402-1.jpg
60,Asus ExpertBook B1 B1402CVA-EB0182X,"Écran 14.0"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1149.95,Intel Iris Xe Graphics (96 EU) - Raptor Lake,Intel Core i7-1355U(10 coeurs 5.00 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.3,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-expertbook-b1-b1402cva-eb0182x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35622/asus-expertbook-b1402-1.jpg
61,HP ProBook 440 G10 (859R0EA),"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1049.0,Intel Iris Xe Graphics (80 EU) - Raptor Lake,Intel Core i5-1335U(10 coeurs 4.60 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,LaBoutiqueDuNet,https://www.comparez-malin.fr/informatique/pc-portable/hp-probook-440-g10-859r0ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/35621/hp-probook-440-g10-1.jpg
62,HP ProBook 450 G10 (859Q7EA),"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",859.26,Intel Iris Xe Graphics (80 EU) - Raptor Lake,Intel Core i5-1335U(10 coeurs 4.60 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,LaBoutiqueDuNet,https://www.comparez-malin.fr/informatique/pc-portable/hp-probook-450-g10-859q7ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/35620/hp-probook-450-g10-1.jpg
63,HP EliteBook 830 G10 (8A457EA),"Écran 13.3"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1409.76,Intel Iris Xe Graphics (80 EU) - Raptor Lake,Intel Core i5-1335U(10 coeurs 4.60 GHz),8 Go LPDDR5 - 6400 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-elitebook-830-g10-8a457ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/35619/hp-elitebook-830-g10-1.jpg
64,HP ZBook Fury 16 G10 (62W92EA),"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",2369.29,Nvidia RTX A2000(8 Go),Intel Core i7-13850HX(20 coeurs 5.10 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,LaBoutiqueDuNet,https://www.comparez-malin.fr/informatique/pc-portable/hp-zbook-fury-16-g10-62w92ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/35618/hp-zbook-fury-16-g10-1.jpg
65,Asus ExpertBook B1 B1502CVA-BQ0188X,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",789.95,Intel UHD Graphics (64 EU) - Raptor Lake,Intel Core i3-1315U(6 coeurs 4.50 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.3,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-expertbook-b1-b1502cva-bq0188x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35617/asus-expertbook-b1502-1.jpg
66,Lenovo Yoga Pro 7 14ARP8 (83AU005XFR),"Écran 14.5"" LCD - IPS (anti-reflets) 90 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",799.01,AMD Radeon 680M,AMD Ryzen 7 7735HS(8 coeurs 4.75 GHz),16 Go LPDDR5 - 6400 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.1,Lenovo,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-yoga-pro-7-14arp8-83au005xfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/35616/lenovo-yoga-pro-14-gen-8-tidal-teal-1.jpg
67,Asus TUF Gaming F17 (2023) TUF707XU-HX011W,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1999.99,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2420 MHz / 140 W,AMD Ryzen 9 7940HS(8 coeurs 5.20 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-tuf-gaming-f17-2023-tuf707xu-hx011w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35615/asus-tuf-gaming-a17-2023-1.jpg
68,Asus TUF Gaming A15 (2023) TUF507XU-LP016W,"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1899.99,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2420 MHz / 140 W,AMD Ryzen 9 7940HS(8 coeurs 5.20 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-tuf-gaming-a15-2023-tuf507xu-lp016w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35614/asus-tuf-gaming-a15-2023-1.jpg
69,Asus ROG STRIX SCAR 16 G634JY-NM009W,"Écran 16.0"" LCD - IPS (mini-LED) (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",4799.99,Nvidia GeForce RTX 4090 (Mobile)(16 Go)Version : 2090 MHz / 175 W,Intel Core i9-13980HX(24 coeurs 5.60 GHz),32 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-strix-scar-16-g634jy-nm009w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35613/asus-rog-strix-scar-16-g634-1.jpg
70,Asus ZenBook Pro 16X OLED UX7602VI-MY023W,"Écran tactile 16.0"" OLED 120 Hz + stylet","Résolution QHD+ 3200 x 2000 pixels
(16/10)",3999.99,Nvidia GeForce RTX 4070 (Mobile)(8 Go),Intel Core i9-13900H(14 coeurs 5.40 GHz),64 Go LPDDR5 - 7467 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/asus-zenbook-pro-16x-oled-ux7602vi-my023w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35612/asus-zenbook-pro-16x-oled-2022-1.jpg
71,Asus ROG STRIX G18 G814JU-N6025W,"Écran 18.0"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",2499.99,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2420 MHz / 140 W,Intel Core i7-13650HX(14 coeurs 4.90 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-strix-g18-g814ju-n6025w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35611/asus-rog-strix-g18-1.jpg
72,Asus ROG Zephyrus G16 G603ZV-N40,"Écran 16.0"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",2399.99,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2300 MHz / 120 W,Intel Core i7-12700H(14 coeurs 4.70 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-zephyrus-g16-g603zv-n40.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35610/asus-rog-zephyrus-g16-grey-1.jpg
73,Asus ROG STRIX SCAR 16 G634JZ-NM002W,"Écran 16.0"" LCD - IPS (mini-LED) (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",4299.99,Nvidia GeForce RTX 4080 (Mobile)(12 Go)Version : 2330 MHz / 175 W,Intel Core i9-13980HX(24 coeurs 5.60 GHz),32 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0) + 1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-strix-scar-16-g634jz-nm002w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35609/asus-rog-strix-scar-16-g634-1.jpg
74,Asus VivoBook S15 OLED N5504VN-BN117W,"Écran 15.6"" OLED 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1399.99,Intel Iris Xe Graphics (96 EU) - Raptor Lake,Intel Core i9-13900H(14 coeurs 5.40 GHz),16 Go LPDDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-s15-oled-n5504vn-bn117w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35608/asus-vivobook-15-n5504-solar-blue-1.jpg
75,Asus ZenBook 14 OLED UX3402VA-KM209W,"Écran 14.0"" OLED 90 Hz","Résolution QHD 2880 x 1800 pixels
(16/10)",899.0,Intel Iris Xe Graphics (96 EU) - Raptor Lake,Intel Core i7-1360P(12 coeurs 5.00 GHz),16 Go LPDDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Carrefour,https://www.comparez-malin.fr/informatique/pc-portable/asus-zenbook-14-oled-ux3402va-km209w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35607/asus-zenbook-14-oled-ux3402-1.jpg
76,Asus Vivobook Pro 15 OLED N6502VU-MA032W,"Écran 15.6"" OLED 120 Hz","Résolution QHD 2880 x 1620 pixels
(16/9)",2199.99,Nvidia GeForce RTX 4050 (Mobile)(6 Go),Intel Core i9-13900H(14 coeurs 5.40 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-pro-15-oled-n6502vu-ma032w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35603/asus-vivobook-pro-15-k6502-argent-1.jpg
77,Asus VivoBook 17 S1702ZA-AU228W,"Écran 17.3"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",899.99,Intel Iris Xe Graphics (80 EU),Intel Core i5-1240P(12 coeurs 4.40 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 4.1,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-17-s1702za-au228w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35602/asus-vivobook-17-x1702-silver-1.jpg
78,Asus ROG Flow X13 GV302XA-NI007W,"Écran tactile 13.4"" LCD - IPS 120 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1579.94,AMD Radeon 780M,AMD Ryzen 9 7940HS(8 coeurs 5.20 GHz),16 Go LPDDR5 - 6400 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,LDLC,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-flow-x13-gv302xa-ni007w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35601/asus-rog-flow-x13-gv302-1.jpg
79,Asus VivoBook Go 14 S1404ZA-NK002W,"Écran 14.0"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",599.99,Intel UHD Graphics (64 EU) - Alder Lake,Intel Core i3-1215U(6 coeurs x 4.40 GHz),8 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 4.1,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-go-14-s1404za-nk002w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35599/asus-vivobook-go-14-e1404-silver-1.jpg
80,Asus ROG Zephyrus G14 (2023) GA402NU-N28W,"Écran 14.0"" LCD - IPS (anti-reflets) 165 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",2199.99,Nvidia GeForce RTX 4050 (Mobile)(8 Go)Version : 2405 MHz / 120 W,AMD Ryzen 7 7735HS(8 coeurs 4.75 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-zephyrus-g14-2023-ga402nu-n28w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35598/asus-rog-zephyrus-g14-grey-1.jpg
81,Asus ZenBook Pro 17 UM6702RA-M2074W,"Écran 17.3"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1499.99,AMD Radeon 680M,AMD Ryzen 7 6800H(8 coeurs 4.70 GHz),16 Go LPDDR5 - 6400 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-zenbook-pro-17-um6702ra-m2074w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35597/asus-zenbook-pro-17-um6702-1.jpg
82,Asus E510KA-BR109W,"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution HD 1366 x 768 pixels
(16/9)",299.99,Intel UHD Graphics (16 EU),Intel Celeron N4500(2 coeurs 2.80 GHz),4 Go DDR4 - 2933 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 5.1,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-e510ka-br109w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/35596/asus-e510ma-blue-2.jpg
