,Name,Screen,Res,Price,GPU,CPU,RAM,Memory,OS,Wifi,Seller,PC_url,Img_url
1903,Lenovo ThinkPad L15 Gen 2 (20X300GRFR),"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",899.0,Intel Iris Xe Graphics (80 EU),Intel Core i5-1135G7(4 coeurs 4.20 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 10 Pro,Wi-Fi 6 • Bluetooth 5.2,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-l15-gen-2-20x300grfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/30347/lenovo-thinkpad-l15-gen-1-1.jpg
1904,Lenovo Yoga Slim 7 13ACN5 (82CY0037FR),"Écran 13.3"" LCD - IPS 60 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",1139.99,AMD Radeon RX Vega 8,AMD Ryzen 7 5800U(8 coeurs 4.40 GHz),16 Go LPDDR4X - 4266 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-yoga-slim-7-13acn5-82cy0037fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/30320/lenovo-yoga-slim-7-13-irongrey-1.jpg
1905,Huawei MateBook E (53012VTT),"Écran tactile 12.6"" OLED","Résolution QHD 2560 x 1600 pixels
(16/10)",1299.99,Intel Iris Xe Graphics (80 EU),Intel Core i5-1130G7(4 coeurs 4.00 GHz),16 Go LPDDR4X - 4266 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille (mode S),Wi-Fi 6 • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/tablette/huawei-matebook-e-53012vtt.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/huawei/2022/30318/huawei-matebook-e-2022-1.jpg
1906,Lenovo IdeaPad Duet 3 10IGL5 (82AT002WFR),"Écran tactile 10.3"" LCD - IPS","Résolution Full HD 1920 x 1200 pixels
(16/10)",379.99,Intel UHD Graphics 600,Intel Celeron N4020(2 coeurs 2.80 GHz),4 Go DDR4 - 2400 MHz,64 Go (eMMC),Windows 10 S,Wi-Fi 5 • Bluetooth 5.0,Darty,https://www.comparez-malin.fr/informatique/tablette/lenovo-ideapad-duet-3-10igl5-82at002wfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/30299/lenovo-ideapad-duet-3-grey-1.jpg
1907,Lenovo IdeaPad 3 17ALC6 (82KV007CFR),"Écran 17.3"" LCD - TN (anti-reflets) 60 Hz","Résolution HD+ 1600 x 900 pixels
(16/9)",573.9,AMD Radeon RX Vega 7,AMD Ryzen 5 5500U(6 coeurs 4.00 GHz),8 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 5.0,RueDuCommerce,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-3-17alc6-82kv007cfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/30298/lenovo-ideapad-3-17-gris-arctique-1.jpg
1908,Acer Aspire 3 A317-33-C5G1,"Écran 17.3"" LCD - TN 60 Hz","Résolution HD+ 1600 x 900 pixels
(16/9)",474.99,Intel UHD Graphics (16 EU),Intel Celeron N4500(2 coeurs 2.80 GHz),4 Go DDR4 - 2933 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 5.0,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/acer-aspire-3-a317-33-c5g1.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/30294/acer-aspire-a317-33-1.jpg
1909,Acer Nitro 5 AN515-58-591R,"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1259.95,Nvidia GeForce RTX 3050 Ti(4 Go)Version : 1585 MHz / 95 W,Intel Core i5-12500H(12 coeurs 4.50 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/acer-nitro-5-an515-58-591r.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/30285/acer-nitro-5-an515-2022-red-1.jpg
1910,Toshiba Dynabook Satellite Pro C50-J-10K,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",549.95,Intel UHD Graphics (48 EU) - Tiger Lake,Intel Core i3-1115G4(2 coeurs 4.10 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 5.0,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/toshiba-dynabook-satellite-pro-c50-j-10k.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/toshiba/2022/30261/toshiba-dynabook-satellite-pro-c50-2021-1.jpg
1911,Acer Swift 3 SF316-51-59YP,"Écran 16.1"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1044.99,Intel Iris Xe Graphics (80 EU),Intel Core i5-11300H(4 coeurs 4.40 GHz),16 Go LPDDR4X - 4266 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/acer-swift-3-sf316-51-59yp.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/30251/acer-swift-3-sf316-2021-1.jpg
1912,Razer Blade 15 Advanced - RZ09-0421NFC3-R3F1,"Écran 15.6"" LCD - IPS (anti-reflets) 360 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",2219.0,Nvidia GeForce RTX 3070 Ti Max-Q(8 Go),Intel Core i7-12800H(14 coeurs 4.80 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,LaBoutiqueDuNet,https://www.comparez-malin.fr/informatique/pc-portable/razer-blade-15-advanced-rz09-0421nfc3-r3f1.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/razer/2022/30246/razer-blade-15-advanced-2021-1.jpg
1913,MSI GF76 Katana 12UE-286FR,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",2650.93,Nvidia GeForce RTX 3060 Max-Q(6 Go)Version : 1525 MHz / 105 W,Intel Core i7-12700H(14 coeurs 4.70 GHz),32 Go DDR4 - 3200 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.2,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/msi-gf76-katana-12ue-286fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2022/30224/msi-gf76-katana-noir-1.jpg
1914,Asus ROG STRIX G15 G513RW-HQ175W,"Écran 15.6"" LCD - IPS (anti-reflets) 165 Hz","Résolution QHD 2560 x 1440 pixels
(16/9)",2099.95,Nvidia GeForce RTX 3070 Ti Max-P(8 Go)Version : 1460 MHz / 150 W,AMD Ryzen 7 6800H(8 coeurs 4.70 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-strix-g15-g513rw-hq175w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/30208/asus-rog-strix-g15-g513-2022-wnp-1.jpg
1915,Asus TUF Gaming F15 TF566LH-HN243T,"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",799.0,Nvidia GeForce GTX 1650(4 Go),Intel Core i5-10300H(4 coeurs 4.50 GHz),8 Go DDR4 - 2933 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 10 Famille,Wi-Fi 6 • Bluetooth 5.1,E.Leclerc,https://www.comparez-malin.fr/informatique/pc-portable/asus-tuf-gaming-f15-tf566lh-hn243t.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/30198/asus-tuf-gaming-a15-noir-1.jpg
1916,Acer Aspire 3 A315-58-36N5,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",499.0,Intel UHD Graphics (48 EU) - Tiger Lake,Intel Core i3-1115G4(2 coeurs 4.10 GHz),8 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 5.0,Acer,https://www.comparez-malin.fr/informatique/pc-portable/acer-aspire-3-a315-58-36n5.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/30165/acer-aspire-3-a315-35-argent-1.jpg
1917,MSI Modern 14 C12M-006FR,"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",899.95,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),8 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/msi-modern-14-c12m-006fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2022/30164/msi-modern-14-c12m-black-1.jpg
1918,Lenovo Legion 5 15ACH6H (82JU00ELFR),"Écran 15.6"" LCD - IPS (anti-reflets) 165 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1799.99,Nvidia GeForce RTX 3070 Max-P(8 Go)Version : 1560 MHz / 130 W,AMD Ryzen 5 5600H(6 coeurs 4.10 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-legion-5-15ach6h-82ju00elfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/30131/lenovo-legion-5-15-2021-1.jpg
1919,Acer ConceptD 5 Pro CN516-72P-78AL,"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution QHD+ 3072 x 1920 pixels
(16/10)",3039.99,Nvidia RTX A3000(6 Go),Intel Core i7-11800H(8 coeurs 4.60 GHz),32 Go DDR4 - 3200 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.2,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/acer-conceptd-5-pro-cn516-72p-78al.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/30123/acer-conceptd-5-pro-cn516-72-noir-1.jpg
1920,Lenovo ThinkBook Plus G2 ITG (20WH001DFR),"Écran tactile 13.3"" LCD - IPS 60 Hz + stylet","Résolution QHD 2560 x 1600 pixels
(16/10)",1798.95,Intel Iris Xe Graphics (80 EU),Intel Core i5-1130G7(4 coeurs 4.00 GHz),16 Go LPDDR4X - 4266 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.2,GrosBill,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkbook-plus-g2-itg-20wh001dfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/30051/lenovo-thinkbook-plus-gen-2-storm-grey-1.jpg
1921,Asus P1500CENS-BQ0016X,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",759.28,Intel Iris Xe Graphics (80 EU),Intel Core i5-1135G7(4 coeurs 4.20 GHz),8 Go DDR4 - 2400 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 5 • Bluetooth 4.1,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/asus-p1500cens-bq0016x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/30039/asus-business-p1500-gris-1.jpg
1922,Acer TravelMate Vero TMV15-51-554Q,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",778.8,Intel Iris Xe Graphics (80 EU),Intel Core i5-1155G7(4 coeurs 4.50 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.0,Inmac Wstore,https://www.comparez-malin.fr/informatique/pc-portable/acer-travelmate-vero-tmv15-51-554q.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/30038/acer-travelmate-vero-tmv15-51-1.jpg
1923,Lenovo IdeaPad 3 Chromebook 15IJL6-256 (82N4001MFR),"Écran tactile 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",507.71,Intel UHD Graphics (16 EU),Intel Celeron N4500(2 coeurs 2.80 GHz),8 Go LPDDR4X - 2933 MHz,128 Go (eMMC),Chrome OS (Google),Wi-Fi 5 • Bluetooth 5.0,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-3-chromebook-15ijl6-256-82n4001mfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/30033/lenovo-ideapad-3-chromebook-15-1.jpg
1924,MSI GE76 Raider 12UHS-231FR,"Écran 17.3"" LCD - IPS (anti-reflets) 360 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",3997.34,Nvidia GeForce RTX 3080 Ti Max-P(16 Go)Version : 1690 MHz / 175 W,Intel Core i7-12700H(14 coeurs 4.70 GHz),32 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.2,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/msi-ge76-raider-12uhs-231fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2022/29985/msi-ge76-raider-12th-2022-1.jpg
1925,Asus ZenBook Pro 15 OLED UM535QA-KY204W,"Écran tactile 15.6"" OLED 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1699.95,AMD Radeon RX Vega 8,AMD Ryzen 9 5900HX(8 coeurs 4.50 GHz),16 Go LPDDR4X - 4266 MHz,1 To (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-zenbook-pro-15-oled-um535qa-kj006t.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/29974/asus-zenbook-um535-pine-grey-1.jpg
1926,Asus R415EA-EK1415W,"Écran 14.0"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",566.08,Intel UHD Graphics (48 EU) - Tiger Lake,Intel Core i3-1115G4(2 coeurs 4.10 GHz),8 Go DDR4 - 2400 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 4.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/asus-r415ea-ek1415w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/29968/asus-r415-argent-1.jpg
1927,Asus ROG Zephyrus Duo 16 GX650RW-004W,"Écran 16.0"" LCD - IPS (mini-LED) (anti-reflets) 165 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",3499.94,Nvidia GeForce RTX 3070 Ti Max-P(8 Go)Version : 1460 MHz / 150 W,AMD Ryzen 7 6800H(8 coeurs 4.70 GHz),32 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,LDLC,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-zephyrus-duo-16-gx650rw-004w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/29964/asus-rog-zephyrus-duo-16-noir-1.jpg
1928,Asus TUF Gaming F17 TUF707ZC-HX021W,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1049.99,Nvidia GeForce RTX 3050(4 Go)Version : 1740 MHz / 95 W,Intel Core i5-12500H(12 coeurs 4.50 GHz),8 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Cdiscount,https://www.comparez-malin.fr/informatique/pc-portable/asus-tuf-gaming-f17-tuf707zc-hx021w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/29943/asus-tuf-gaming-f17-2022-1.jpg
1929,Asus S515JA-BQ2520W,"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",699.0,Intel Iris Plus Graphics G7 (64 EU),Intel Core i7-1065G7(4 coeurs 3.90 GHz),8 Go DDR4 - 2400 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 4.1,E.Leclerc,https://www.comparez-malin.fr/informatique/pc-portable/asus-s515ja-bq2520w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/29939/asus-r515-argent-1.jpg
1930,Acer Aspire 5 A517-52-71N7,"Écran 17.3"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",999.0,Intel Iris Xe Graphics (96 EU),Intel Core i7-1165G7(4 coeurs 4.70 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.0,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/acer-aspire-5-a517-52-71n7.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/29927/acer-aspire-5-a517-52-silver-1.jpg
1931,Acer Nitro 5 AN517-41-R5U1,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1599.0,Nvidia GeForce RTX 3080 Max-Q(8 Go)Version : 1245 MHz / 100 W,AMD Ryzen 7 5800H(8 coeurs 4.45 GHz),16 Go DDR4 - 3200 MHz,1 To (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.0,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/acer-nitro-5-an517-41-r5u1.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/29924/acer-nitro-5-an517-52-rbg-1.jpg
1932,Lenovo IdeaPad Duet 3 10IGL5 (82AT00EQFR),"Écran tactile 10.3"" LCD - IPS","Résolution Full HD 1920 x 1200 pixels
(16/10)",446.49,Intel UHD Graphics 600,Intel Celeron N4020(2 coeurs 2.80 GHz),4 Go DDR4 - 2400 MHz,128 Go (eMMC),Windows 11 Famille (mode S),Wi-Fi 5 • Bluetooth 5.0,Fnac,https://www.comparez-malin.fr/informatique/tablette/lenovo-ideapad-duet-3-10igl5-82at00eqfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/29923/lenovo-ideapad-duet-3-grey-1.jpg
1933,MSI GE76 Raider 12UHS-232FR,"Écran 17.3"" LCD - IPS (anti-reflets) 360 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",4724.4,Nvidia GeForce RTX 3080 Ti Max-P(16 Go)Version : 1690 MHz / 175 W,Intel Core i7-12700H(14 coeurs 4.70 GHz),32 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/msi-ge76-raider-12uhs-232fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2022/29893/msi-ge76-raider-12th-2022-1.jpg
1934,Razer Blade 17 - RZ09-0423NFD3-R3F1,"Écran 17.3"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1440 pixels
(16/9)",3792.77,Nvidia GeForce RTX 3070 Ti Max-P(8 Go)Version : 1485 MHz / 150 W,Intel Core i7-12800H(14 coeurs 4.80 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/razer-blade-17-rz09-0423nfd3-r3f1.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/razer/2022/29883/razer-blade-17-2021-1.jpg
1935,"Samsung Galaxy Book2 Pro 13"" (NP930XED-KA1FR)","Écran 13.3"" Super AMOLED 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1099.99,Intel Iris Xe Graphics (80 EU),Intel Core i5-1240P(12 coeurs 4.40 GHz),8 Go LPDDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/samsung-galaxy-book2-pro-13-intel-core-i5-8-go-512-go.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/samsung/2022/29867/samsung-galaxy-book2-pro-13-graphite-1.jpg
1936,"Samsung Galaxy Book2 Pro 13"" (NP930XED-KA2FR)","Écran 13.3"" Super AMOLED 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1472.49,Intel Iris Xe Graphics (96 EU),Intel Core i7-1260P(12 coeurs x 4.70 GHz),16 Go LPDDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/samsung-galaxy-book2-pro-13-intel-core-i7-16-go-512-go.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/samsung/2022/29866/samsung-galaxy-book2-pro-13-graphite-1.jpg
1937,Acer Enduro Urban N3 Pro EUN314A-51W-51V2,"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",999.0,Intel Iris Xe Graphics (80 EU),Intel Core i5-1135G7(4 coeurs 4.20 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.0,Acer,https://www.comparez-malin.fr/informatique/pc-portable/acer-enduro-urban-n3-pro-eun314a-51w-51v2.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/29863/acer-enduro-urban-n3-pro-bleu-1.jpg
1938,"Samsung Galaxy Book2 15"" (NP750XED-KB7FR)","Écran 15.6"" LCD - PLS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",899.99,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go LPDDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/samsung-galaxy-book-2-15-intel-core-i7-16-go-512-go.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/samsung/2022/29855/samsung-galaxy-book-2-15-graphite-1.jpg
1939,"Samsung Galaxy Book2 Pro 15"" (NP950XED-KA1FR)","Écran 15.6"" Super AMOLED 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1199.0,Intel Iris Xe Graphics (96 EU),Intel Core i7-1260P(12 coeurs x 4.70 GHz),16 Go LPDDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.1,Samsung,https://www.comparez-malin.fr/informatique/pc-portable/samsung-galaxy-book-2-pro-15-i7-16-512.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/samsung/2022/29851/samsung-galaxy-book-2-pro-15-graphite-1.jpg
1940,Medion Akoya E15307 (MD62369),"Écran 15.6"" LCD - TN 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",279.95,AMD Radeon Vega 3,AMD 3020e(2 coeurs 2.60 GHz),8 Go DDR4 - 2400 MHz,256 Go (SSD M.2 SATA 3),Windows 11 Famille,Wi-Fi 5 • Bluetooth 4.2,LDLC,https://www.comparez-malin.fr/informatique/pc-portable/medion-akoya-e15307-md62369.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/medion/2022/29823/medion-akoya-e15-1.jpg
1941,Asus R515EA-BQ2111W,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",519.95,Intel UHD Graphics (48 EU) - Tiger Lake,Intel Pentium Gold 7505(2 coeurs 3.50 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 4.1,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-r515ea-bq2111w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/29815/asus-r515-argent-1.jpg
1942,Asus R415JA-BV1810W,"Écran 14.0"" LCD - TN (anti-reflets) 60 Hz","Résolution HD 1366 x 768 pixels
(16/9)",529.96,Intel UHD Graphics G1 (32 EU),Intel Core i3-1005G1(2 coeurs 3.40 GHz),8 Go DDR4 - 2400 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille (mode S),Wi-Fi 5 • Bluetooth 4.1,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-r415ja-bv1810w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/29797/asus-r415-argent-1.jpg
1943,Asus E210MA-GJ434WS,"Écran 11.6"" LCD - TN (anti-reflets) 60 Hz","Résolution HD 1366 x 768 pixels
(16/9)",329.95,Intel UHD Graphics 600,Intel Celeron N4020(2 coeurs 2.80 GHz),4 Go DDR4 - 2400 MHz,64 Go (eMMC),Windows 11 Famille (mode S),Wi-Fi 5 • Bluetooth 4.1,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-e210ma-gj434ws.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/29785/asus-e210ma-noir-1.jpg
1944,HP Pavilion Gaming 15-ec2143nf,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",799.0,Nvidia GeForce RTX 3050 Max-Q(4 Go),AMD Ryzen 5 5600H(6 coeurs 4.10 GHz),8 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 10 Famille,Wi-Fi 6 • Bluetooth 5.2,E.Leclerc,https://www.comparez-malin.fr/informatique/pc-portable/hp-pavilion-gaming-15-ec2143nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/29754/hp-pavilion-gaming-15-2019-1.jpg
